U1	U2	U3	Title	School	Total_Edits
-0.75767434	8.033457	1.821888	Memento (film)	UCSC	1
1.7522502	9.947819	4.4576097	Melbourne Grammar School	UCB	1
-3.7809932	10.776708	-1.0228453	Randall Culver	UCSB	1
0.9284883	6.7299924	1.1096171	Clientelism	UCSC	1
-3.324781	10.550869	-1.5679021	Michael Grätzel	UCB	1
1.7429554	8.533842	-1.3118991	Artery	UCD	1
-0.775529	8.735437	-2.0089164	Assab	UCSC	1
1.9661467	7.013627	-0.25193605	Radical theory	UCB	1
-2.526693	9.889115	-1.7926772	Jarita	UCSD	1
2.3619583	8.113524	2.0350232	Causes of poverty	UCSD	1
-1.1123306	9.04612	0.7778582	Shrimper Records	UCLA	1
-0.34949058	7.1456265	0.16451089	Chinese star maps	UCSD	1
-1.210713	9.121102	-2.447338	Ambati Rayudu	UCLA	4
0.6829103	7.816681	1.3726534	Gift of the Givers	UCSF	1
1.8216901	5.7575355	-0.38673222	Reflection principle (Wiener process)	UCB	1
-3.5147688	10.820842	-1.0884557	David Benioff	UCB	2
-4.031605	10.391324	-0.73314023	Eric Dickerson	UCLA	2
2.7248564	8.909288	3.9624693	Arizona's 2nd congressional district	UCSB	1
-3.1336207	10.45423	-1.625411	Karl F. Sundman	UCB	1
-1.1056706	7.5667996	1.1604383	Sharknado 2: The Second One	UCSB	1
0.85505116	8.528962	-2.2118173	Cyanopindolol	UCSD	1
-2.22298	10.811252	-1.5409943	Marco Beltrami	UCSB	1
-1.3816668	8.456267	0.043550316	Moon Jae-in	UCB	1
0.4618203	6.5048738	0.0079592345	Talk:Multiverse	UCB	2
2.2315786	7.6541595	0.84468985	Nature (essay)	UCSB	2
1.3562645	10.205986	2.200406	Portuguese Empire	UCLA	4
1.672316	9.776391	1.5057411	Template:English official language clickable map	UCLA	2
1.43684	10.208102	1.557791	Japanese counter word	UCB	1
2.836115	9.074935	3.5291553	Elections to the European Parliament	UCSD	1
-4.113562	11.304062	-0.51870215	Drew Butera	UCLA	1
-2.0591805	11.21456	-1.7070482	Miguel Montero	UCLA	2
1.4731144	9.69903	-0.78894174	Smoke's Poutinerie	UCB	2
-4.904337	10.287214	0.16161114	Shaw	UCI	1
1.2541625	8.230008	-0.34519476	Sense of smell	UCSF	1
1.3941203	9.853895	4.1756334	School of the Americas Watch	UCSB	1
-3.3546898	10.427877	-1.4041044	Blake Bortles	UCI	4
-2.4612253	8.83972	0.7877806	Dirty Harry (film series)	UCSB	3
-4.0219064	11.043751	-0.5367389	John Mitchum	UCSB	1
-0.78275967	7.9845757	2.130819	The Enforcer (1976 film)	UCSB	1
-0.91350603	8.520019	2.8963783	The Dead Pool	UCSB	1
-3.6590662	10.10353	-0.84873766	Pat Neshek	UCLA	2
-4.1490808	11.343947	4.1815133	User:Oransub/sandbox	UCLA	1
-1.6524878	9.328373	-2.3635685	Jalil Anibaba	UCLA	1
-0.5568024	9.798663	4.0633974	Orlando City SC	UCLA	4
-0.5746776	9.804622	4.018245	Sporting Kansas City	UCLA	2
-4.149383	11.341624	4.1801066	User:SVeach94/sandbox	UCD	1
0.2267426	6.5438776	1.1624349	Peer pressure	UCLA	1
0.2001362	9.724244	-0.22876185	Radioactive Chicken Heads	UCI	4
1.158123	8.445812	-2.0252032	Proteostasis	UCB	1
1.3182223	6.9679327	0.6588279	McFarland standards	UCSF	2
1.616706	6.8259716	0.4188831	Activity selection problem	UCSC	1
-3.0399582	10.900842	-0.9035857	Paul Langevin	UCLA	1
-0.32662702	9.309412	-2.051506	Angelica sinensis	UCI	1
-4.023339	11.718785	-0.30706856	Proverb Jacobs	UCB	1
-0.96363914	7.5573287	-1.6237445	Keys N Krates	UCSC	1
-4.020828	10.988275	-1.2884008	Dee Strange-Gordon	UCLA	2
-1.6396532	10.906938	-1.648969	Gaspar Pérez de Villagrá	UCLA	1
-2.0014048	11.6463585	-0.6539564	Maria Cristina Mena	UCM	2
-2.0022457	11.57825	-1.0337889	María Ruiz de Burton	UCLA	21
-4.015229	10.37427	0.8731534	John Holmes (actor)	UCI	1
-3.6889172	10.501284	-1.6959603	Dan Bilzerian	UCSB	2
-2.7940042	7.660668	3.7594497	Peter J. Cutino Award	UCLA	1
1.5577146	9.253491	2.8491538	May 1998 Indonesia riots	UCB	1
-4.0005517	10.876577	-1.0335556	Patrick Hallahan	UCSC	1
-2.2715755	11.433821	0.4425803	Annie Jump Cannon	UCD	4
1.4009097	8.00717	-2.390405	Organophosphate	UCSC	1
0.6477542	8.337463	-2.6494727	Brony fandom	UCB	1
-0.41058242	9.631477	-1.6840379	CeCe Peniston	UCSC	1
-1.2343184	9.781891	4.864689	Template:Clearwater Threshers roster	UCLA	1
-2.1308494	10.648872	-1.9329168	Lorenzo de Zavala	UCLA	3
-4.130324	9.824431	-1.0566345	Zach Eflin	UCLA	1
-2.8401022	11.528115	0.3259871	Jane Hawking	UCSD	1
1.4021629	7.0584016	-1.8294413	Hydrogen-alpha	UCSB	1
-0.26425377	8.358324	-2.2921364	Nezahualcoyotl (tlatoani)	UCLA	2
-2.2407322	11.236325	-1.6852019	Mariano Azuela	UCLA	1
1.8660284	9.02154	3.829626	Professional Fraternity Association	UCLA	1
-4.172999	11.176444	-0.009230302	Marion M. Bradford	UCSC	1
-2.5356386	11.541133	-1.605036	Jairo Díaz	UCLA	1
1.1476678	10.449239	5.114642	Raleigh Charter High School	UCB	5
-0.99472106	8.570391	-1.3803191	Molasses	UCLA	1
1.359406	9.353583	1.5456766	English-speaking world	UCSC	1
-0.9123368	6.950872	1.0286515	Capybara Games	UCSB	2
-4.136927	11.316851	4.161943	User:Beatyd/sandbox	UCLA	3
-0.21995972	10.304542	3.2241786	Mount San Antonio	UCLA	5
-2.029083	9.516867	-1.8817335	Uncle Ruckus	UCD	1
-2.1175869	7.0467806	2.4390996	List of Survivor (American TV series) contestants	UCSB	5
-1.1950287	9.743212	4.7710958	Template:Arizona Diamondbacks roster	UCLA	9
-3.470383	10.752707	-1.4001695	Zeke Spruill	UCLA	1
-1.5907198	9.095869	-2.8552334	Wasim Akram	UCLA	1
-4.1459384	11.339619	4.1780953	User:Skandyman/sandbox	UCSD	2
1.6479802	6.9412627	-0.7352155	Kinetics & One Love	UCSB	1
-0.25439557	8.4488325	1.5825837	The Gravediggers	UCSB	1
-3.4208372	10.575912	-1.4907386	Pascal Dangin	UCSD	1
2.5040705	9.466782	1.3672693	Glossary of Islam	UCSD	3
1.3682176	7.218104	1.1150138	Timeline of Western philosophers	UCSD	1
1.4904653	6.14435	-0.3569631	Complex reflection group	UCLA	1
-4.740537	10.697308	-4.3941936	UFC on Fox: dos Santos vs. Miocic	UCSD	1
-2.1302083	7.0373907	2.4534438	Talk:List of Survivor (American TV series) contestants	UCSB	5
-1.1099508	10.027086	-1.1061742	Au Bon Pain	UCI	1
1.7367127	8.676492	0.27683607	Water supply and sanitation in Brazil	UCLA	1
-1.0926642	8.652779	1.8987179	Boogie Nights	UCB	1
-2.4818616	8.277304	1.5276064	Morgan Jones (The Walking Dead)	UCSB	2
-4.2877517	9.767643	-1.2538828	You're a Good Sport, Charlie Brown	UCSD	1
0.79484457	7.0146694	-0.5928243	Lens.com, Inc. v. 1-800 Contacts, Inc.	UCB	11
-1.3283137	9.131109	1.9175725	Atlanta hip-hop	UCSB	1
-0.39870358	9.437018	-1.9211447	Acadiana	UCB	3
-0.118081786	9.416152	-0.8414431	Cajuns	UCB	1
1.3171937	10.160705	1.562437	Cajun cuisine	UCB	3
1.285006	10.036205	1.8448094	Louisiana Creole cuisine	UCB	1
1.5534803	10.033749	4.1637793	The Cambridge School, Doha, Qatar	UCLA	2
1.4626093	9.136943	2.9239016	List of riots	UCLA	1
-2.9890995	10.370111	0.84870774	Paul Butcher (actor)	UCLA	2
1.7192386	8.255562	2.8772259	List of law clerks of the Supreme Court of the United States (Seat 3)	UCB	1
-1.0077139	8.554236	3.2665186	List of United States records in swimming	UCSB	5
-2.6399996	8.121875	-1.3283398	Empress Xiaozhuangwen	UCD	1
-4.1427217	11.345169	4.1796556	User:Dv02159/sandbox	UCSB	6
2.395781	7.627273	-0.55645597	Expression quantitative trait loci	UCD	1
-1.0391408	9.64397	-1.5279483	Coton de Tulear	UCD	1
1.1843605	8.876848	3.902294	American Indian Library Association	UCSB	1
-1.2597854	9.799927	4.8927193	Template:Cleveland Browns roster	UCLA	14
2.0967069	9.166734	2.3812525	Talk:Alabama Chapter of the Communist Party USA	UCLA	1
-1.0434264	9.493602	4.611558	List of Los Angeles Rams seasons	UCLA	1
-3.1154327	10.362647	-1.5623567	Maxwell Bodenheim	UCSC	2
1.9670324	8.372406	-0.33319557	Premenstrual dysphoric disorder	UCSB	2
0.4771222	9.390083	-0.33259287	Walnut	UCD	2
-2.1253817	7.0009356	2.4954767	Survivor: Thailand	UCSB	6
-4.1419587	11.340652	4.1734805	User:Dan.r.rowan/sandbox	UCLA	1
-1.9602718	9.494289	-1.9272957	Rutile	UCI	1
-1.7549331	9.652545	-2.9094393	Shahram Nazeri	UCLA	1
-1.9924014	9.941018	-2.0715723	Parvati Shallow	UCSB	6
0.05963136	7.6039023	1.729595	List of humor magazines	UCLA	4
-0.10391648	6.248999	0.55275124	Samsung Galaxy Tab S 10.5	UCSD	1
-4.058008	11.226774	4.049036	User talk:ClueBot Commons	UCSB	1
2.8981588	8.113664	-7.4707017	User talk:169.231.58.247	UCSB	1
-2.1352904	6.993673	2.5029502	Survivor: Nicaragua	UCSB	7
1.6502827	9.621477	2.4138198	Demographics of Norway	UCSD	1
-2.1107888	7.01703	2.4897892	Talk:Survivor: San Juan del Sur	UCSB	24
-0.27279583	10.657715	2.8964887	Churchill River (Atlantic)	UCLA	1
-1.0051082	7.119587	-1.9988471	User talk:Gloss	UCSB	1
-3.6284232	10.231757	-1.3778502	Robert Kuttner	UCB	1
-2.5436726	10.014676	-1.360029	Mamie Van Doren	UCD	1
3.0533	8.772302	3.6471412	2016 Republican Party presidential candidates	UCSB	15
1.5509809	8.74701	-1.5908031	Choroid plexus cyst	UCI	1
0.052167043	10.063421	-0.3204003	Burlington Bees	UCLA	1
-2.1900382	11.801461	-0.6076227	Elisa Carrió	UCI	2
1.7731432	8.382936	1.594913	Racial hoax	UCD	1
1.0664237	6.1578026	0.4347957	Huffman coding	UCSD	3
0.9065738	8.947196	-2.024064	Aposematism	UCR	1
0.29716697	7.6644793	1.3401889	World Without Rules	UCLA	1
-3.1465971	10.745917	-1.1780425	Paul Haslinger	UCLA	3
1.6099892	9.875138	1.5503956	India Boyer	UCI	5
1.7597306	7.4360304	2.2651026	Second lien loan	UCB	1
-1.1293778	8.939561	0.90089583	You Only Live Once (song)	UCB	1
-3.1473954	11.622177	-0.34258088	T. J. McDonald	UCLA	3
-2.2367764	11.741952	-0.23724201	Esther Popel	UCI	2
-2.7785845	10.218629	-1.4093701	Karl Ludwig Schweisfurth	UCLA	1
-0.31757277	10.2334	3.6799324	Noble, Oklahoma	UCSB	5
1.1576799	9.916557	4.4913397	Babson College	UCB	1
-1.1701514	9.307665	-2.2321372	Drang nach Osten	UCI	2
-4.438875	11.2224655	-0.56261617	Joni Mitchell	UCR	1
0.056597523	6.6101074	1.7431508	Conservative talk radio	UCSB	1
1.2119238	11.446492	1.907649	Battle of Plataea	UCLA	1
-3.2315836	11.988918	0.16409385	Norma Cole	UCM	2
-1.7238103	10.010702	-3.0029984	Rashidun army	UCSC	1
-4.0267363	10.858422	-0.98937094	James McKernan	UCSD	1
0.7413062	8.363371	-2.326922	Talk:Cytisine	UCLA	1
1.190712	9.79441	4.3106365	Cambridge Rindge and Latin School	UCLA	1
-0.25888842	8.619548	0.4432005	Slipware	UCI	1
-1.1571134	7.1646066	-2.1201737	User talk:Hushpuckena	UCLA	1
-0.72268325	7.372788	0.3691178	F-Droid	UCD	1
-0.32058907	8.409166	-0.048738033	Blue Vinyl	UCD	1
-4.75519	10.795017	-0.19174406	Bryan Adams	UCB	1
0.55535674	9.781644	-0.5824235	Facing heaven pepper	UCLA	1
-3.8991654	10.98457	-0.91154796	Jimmy Rollins	UCLA	3
-1.5612595	8.425578	-2.5124447	Korra	UCLA	1
1.3001469	10.157001	2.3524294	Antigua	UCD	1
-0.6338945	10.349468	2.9612353	PayPal Park	UCLA	1
-2.7820354	10.875111	-1.5368892	Anthony Rizzo	UCLA	1
0.5587377	10.327823	1.9202541	Turtle Bay, Oʻahu	UCLA	1
2.5010004	9.586754	1.685096	Musta'arabi Jews	UCB	1
1.3346127	6.7983313	-1.6726433	Western Institute of Nanoelectronics	UCLA	1
1.3241975	6.8109365	-1.771534	Center for Functional Engineered Nano Architectonics	UCLA	1
0.3245441	7.808284	1.3367385	Symbolic annihilation	UCSB	1
1.8937001	7.401619	0.46670946	Cognitive inhibition	UCR	1
-4.2724504	10.782428	-0.05210617	"Carl ""Alfalfa"" Switzer"		0
-1.0714322	6.9862385	-2.202554	User talk:Flyer22 Frozen	UCLA	4
-2.4772027	11.693167	-0.022626879	Seetha (actress)	UCD	1
-1.9962062	9.529367	-2.0377588	Dascha Polanco	UCLA	1
1.2730459	10.218026	4.8432674	The New School	UCI	7
1.1593311	9.592716	4.3576527	Eugene Lang College of Liberal Arts	UCI	1
-3.4014072	10.766784	-0.5770946	George Ernest	UCSD	2
2.423906	9.240695	1.3487068	Haram	UCSD	2
2.1348567	8.184992	-0.7309452	Epilepsy-intellectual disability in females	UCSF	2
-2.8654182	7.8158703	-1.7414764	Talk:Feng Zhang	UCLA	1
1.6896205	3.1840036	3.8716311	Wikipedia:Articles for deletion/Astro (rapper)	UCI	1
-2.7476277	7.9079294	-1.749412	Huangjiu	UCI	3
1.8513625	6.245682	0.39352742	Normalization (statistics)	UCI	1
-0.7388494	7.893468	1.939348	2016 in film	UCSD	2
-0.74847823	7.886041	1.9337897	2017 in film	UCSD	2
-0.7413551	7.9202313	1.9130453	2018 in film	UCSD	5
0.116214834	7.9904623	0.8854245	So Far So Good	UCB	2
1.1257472	6.346104	0.55218256	Dynamic program analysis	UCB	1
2.3819673	10.104444	1.4522493	Pacific Buddhist Academy	UCI	1
1.8913181	8.743272	-1.3603783	Talk:Wernicke–Korsakoff syndrome	UCSD	1
1.7982818	8.986407	1.9533534	This Revolution	UCLA	1
-4.0589566	10.380797	-0.8739279	Michael Caine	UCD	1
1.3523284	7.5058994	-2.306637	Nitrogen-vacancy center	UCB	3
-0.3572397	9.212423	4.766458	1972–73 UCLA Bruins men's basketball team	UCLA	1
-0.28279197	9.578144	-1.7339958	Eleodes osculans	UCD	1
1.8434443	10.00572	2.1768093	Senegal	UCSC	1
-1.3985094	9.105981	0.7441553	Only One (Kanye West song)	UCI	2
-2.980349	8.183242	-1.7019728	King Changó	UCSC	1
1.1553319	5.9572644	-0.099741645	PRIME (labeling technique)	UCSF	3
-3.7926273	10.612031	-1.5242702	Eric Swalwell	UCSF	1
1.1337109	6.460777	0.8184999	Run-time infrastructure (simulation)	UCI	1
1.7458881	9.434894	1.9273788	Afro-Russians	UCSB	2
-0.5012587	9.513575	-1.8668094	Papilio aristodemus	UCR	1
-0.9091816	9.454493	-1.8312188	Papilio	UCR	3
0.7227082	9.798351	3.5267212	Los Angeles's 14th City Council district	UCLA	1
1.2809616	6.370935	-0.712502	Quantum biology	UCI	1
-4.597776	10.571691	0.16767357	Jon Jones	UCSC	1
-1.9791306	11.637798	-0.8538591	José María Pico	UCLA	1
-0.9265418	9.3189	4.337702	List of current NFL stadiums	UCLA	7
-1.1867579	9.710121	4.813386	Template:Los Angeles Rams staff	UCLA	5
-1.4079635	9.455768	1.3607022	Máel Ruanaid mac Donnchada Midi	UCD	1
0.11174807	10.555119	2.3057456	Temple Square	UCI	1
4.973211	12.459633	3.695366	Columbus Municipal Airport (Nebraska)	UCB	1
4.897012	12.364134	3.6074934	Miller Field (airport)	UCB	1
-3.540515	9.950842	-0.9230053	Peter Likins	UCLA	1
4.869618	12.349962	3.5837991	Wahoo Municipal Airport	UCB	1
-2.0642858	8.699685	-2.3315175	Tezuka Productions	UCSB	1
2.2115216	9.707025	2.5186188	Rada of the Belarusian Democratic Republic	UCSC	1
-4.370229	11.41261	-0.7473734	Austin Barnes	UCLA	3
1.2235856	7.107513	1.3930929	Talk:Open Society Foundations	UCSB	1
-4.5239882	11.22822	-0.360883	Ted Lieu	UCLA	3
-2.8424957	11.400366	-0.45815465	Mary Kay Bergman	UCLA	1
-0.87350035	9.500663	1.6795322	Music of ancient Greece	UCB	1
-2.2424376	10.53414	-0.6890672	Kingdom of Prussia	UCSD	1
-4.2286067	10.590404	-0.79648334	Hughie	UCSB	1
-1.0477012	9.667177	-2.625305	Alfentanil	UCD	1
4.9241943	12.405182	3.639559	Modesto City–County Airport	UCB	1
4.889927	12.37288	3.6106262	Fullerton Municipal Airport	UCB	1
0.96775424	8.261181	-2.4080558	Propylamine	UCLA	1
2.0453424	7.6412487	-0.45241776	Homeostatic model assessment	UCD	2
-3.5871384	10.180981	-1.1411178	Rob Cesternino	UCSB	7
2.7452538	8.094982	-7.612516	User talk:81.23.50.232	UCSD	1
0.4949229	8.288974	0.003860411	Cross-dressing	UCD	1
1.2585715	8.553407	-1.7034923	Amylopectin	UCSB	1
-2.339991	10.979689	-0.030888123	Gypsy Rose Lee	UCLA	1
1.8535343	8.888472	1.9651123	Catechism of a Revolutionary	UCLA	1
-3.5705419	10.038483	-0.88280517	James D. Hollan	UCSD	4
-3.167715	11.480272	-0.24102195	Shelby Steele	UCB	1
-3.346098	11.069579	-0.5618808	Claude Steele	UCB	5
1.4063718	10.093575	1.581363	Cebuano language	UCD	2
-0.14422135	6.45564	1.620369	Channel Awesome	UCSB	2
0.47590712	7.0156097	-0.22198017	Talk:Spectrolab	UCLA	1
-2.9544897	10.302428	-1.7136015	Sebastián Rulli	UCSC	1
2.6304567	8.445621	3.32048	114th United States Congress	UCSB	1
1.8098267	7.6561933	2.6848638	United States v. Banki	UCLA	1
-2.0993712	8.394247	-1.3579544	Yu-Ti	UCSB	1
-1.5644889	8.973829	-2.1820576	Saqqara	UCSD	2
-2.3778083	11.054757	-0.9380459	Auguste Mariette	UCSD	1
-1.645617	9.910757	-2.916307	Bukharan Jews	UCLA	1
-2.3674824	11.908227	-1.0134202	Steven Choi	UCLA	2
-3.6968763	10.076397	-0.32384846	Tom Condon	UCD	2
-2.7663608	10.244148	-2.130363	James Tomkovicz	UCLA	1
1.7774671	8.581692	-2.1263447	Diabetic nephropathy	UCLA	4
0.38138473	10.190134	3.332385	Southern California Edison	UCI	1
-1.3330585	7.741792	1.7355121	Transparent (TV series)	UCLA	1
-1.2020533	9.785029	4.821355	Template:Tulsa Drillers roster	UCLA	51
-0.58717585	7.175959	-0.9634244	C5H8O2	UCB	1
-2.7760234	11.155688	-1.6925377	Eric Paulos	UCB	1
-0.81992257	8.273309	-1.7612925	Talk:Serine	UCSF	1
-0.14193512	9.714801	-1.3135833	Poiesis	UCB	2
-1.1997309	9.743432	4.825196	Template:New York Knicks roster	UCI	2
0.15462938	9.253633	0.34593323	Orange Is the New Black: My Year in a Women's Prison	UCSB	1
1.1808305	6.8802333	-1.8256686	Nanoball batteries	UCSB	1
1.8854486	5.9627523	-0.6262147	Cauchy momentum equation	UCSC	1
1.0061044	6.1497416	-1.3045545	Small-angle X-ray scattering	UCSB	1
1.0789244	8.786654	-1.6536149	Synedrion	UCB	1
-2.2919157	11.276874	-1.7745754	Álvaro Torres	UCI	1
-4.19355	11.400595	-0.5841778	Josh Rosen	UCLA	3
0.34508255	6.7037263	-1.201596	Solar power in California	UCLA	2
-4.4044957	11.56021	0.14149804	Talk:Robinson annulation	UCI	1
-4.2470427	10.103005	-0.22833116	Duncan the Wonder Dog	UCB	1
-1.7812003	9.53161	2.5268195	Martian dichotomy	UCLA	1
0.06146945	13.934947	0.754907	User:Katyhuff/draft PPHW	UCB	1
-0.23277	10.188649	0.34614423	Lion's mane jellyfish	UCSD	1
-0.85016966	8.506839	4.661787	2015 AFC Asian Cup	UCI	4
1.272036	9.770183	4.1302075	Latin American Fisheries Fellowship	UCSB	2
0.4702458	8.588027	-1.8851194	Antigone (Sophocles play)	UCD	1
0.4626338	9.218996	-1.8009211	Tegula funebralis	UCD	5
-0.006158544	9.488494	2.9246974	Hell's Kitchen, Manhattan	UCSC	2
-1.2171059	7.6750283	2.204608	Lego City Undercover	UCSD	2
-0.104920715	10.382927	3.7404869	Out from Boneville	UCSD	2
0.4091972	9.354804	0.39114517	The Great Cow Race	UCSD	1
-2.0014412	11.614106	-1.1947049	Julian Castro	UCLA	1
1.6190091	10.341627	4.202409	Shenzhen Senior High School	UCLA	3
-4.4844017	10.586317	-0.5875944	Morris worm	UCSB	1
-1.5508857	9.150143	4.39998	Mickey Madden	UCD	1
-0.1956352	10.695703	1.1637634	Rule of Saint Albert	UCLA	1
0.74204797	8.014582	-2.296948	Tetraethyl orthosilicate	UCSB	1
1.783211	10.683309	2.2788696	History of Shanghai	UCB	2
1.5041231	8.095936	-1.2085587	Tachycardia-induced cardiomyopathy	UCSF	2
-1.9304016	7.5289774	0.93933123	List of Parenthood characters	UCLA	1
-1.9911946	11.302544	-1.0473323	Gabriella Papadakis	UCB	1
-0.27202561	9.535039	4.6487064	Baylor–TCU football rivalry	UCSB	1
2.1057537	10.61133	1.0835925	Combined Fleet	UCSB	5
2.1814256	10.835842	1.5314797	China Area Fleet	UCSB	2
1.646894	9.595177	0.86713725	Lateral consonant	UCSB	1
-4.076465	11.54236	-0.056587093	Roland Greene	UCLA	1
-4.088382	11.102683	-0.4209951	Eddie Royal	UCSD	1
2.297765	7.7104187	-0.8191634	Two-hybrid screening	UCLA	1
3.0700052	8.778285	3.6755779	2016 Republican Party presidential primaries	UCSB	53
0.71217483	8.197714	-0.8149975	Defaunation	UCSB	1
0.85119814	6.272861	-1.2626982	X-ray photoelectron spectroscopy	UCI	2
2.5351593	7.135978	1.9956484	Talk:2016 Republican Party presidential debates and forums	UCSB	1
1.7220529	9.039742	1.9632849	Women in the military	UCSD	3
-0.55025303	8.755892	-2.3834553	ANFO	UCSC	1
2.5185137	7.117493	1.9708377	2016 Republican Party presidential debates and forums	UCSB	27
-1.1858312	8.36065	-1.2821788	SWMRS	UCB	1
-0.76645255	8.295402	-1.1182288	Lynwood Slim	UCD	1
1.4805797	7.7976274	-2.0286024	Reactive oxygen species	UCD	1
-2.6340573	12.140354	0.27473012	Susana Martinez	UCSB	2
2.2610755	8.515117	2.4908495	List of American libertarians	UCSB	2
1.7997098	8.401062	-2.1478252	Hormone imbalance	UCI	1
-0.7335489	7.944528	2.254432	CinemaScore	UCSB	1
-4.0991826	10.872142	-1.0672854	Vince Staples	UCLA	2
-2.6049426	10.73375	0.5725447	Truefitt & Hill	UCSD	1
1.9511532	10.758907	1.8588219	Vietnamese Canadians	UCLA	1
1.821789	9.105342	3.941394	List of College of William & Mary fraternities and sororities	UCLA	2
-1.8709441	9.94317	-3.007094	Shahid Khaqan Abbasi	UCLA	2
2.168654	9.335119	2.9131432	Pataliputra Lok Sabha constituency	UCB	1
-1.509084	8.377759	4.0635524	List of The Prince of Tennis characters	UCSD	5
2.5229597	7.1151614	1.97304	2012 Republican Party presidential debates and forums	UCSB	1
-4.3176646	9.838056	-0.94348794	Parker Croft	UCD	1
1.7348766	8.99978	-0.10673734	Drug courts in the United States	UCI	1
2.5420275	9.749797	2.0877898	Ararat Armenian Congregational Church	UCI	1
1.3043822	8.075419	2.365028	Trial of residence	UCSB	1
-0.90678173	6.868574	1.0931699	User:World Metro/List of games containing time travel	UCSC	1
0.37603518	9.303989	-1.7160331	Scaphoideus titanus	UCR	1
-0.89196837	9.682594	-1.3722873	Macula densa	UCSD	2
0.45811552	8.605686	-2.0377116	PLOS Genetics	UCSD	2
-3.3137503	10.6894	-0.68471026	George Shrinks	UCSD	1
-0.6929664	8.233144	0.9898176	Lady in the Dark	UCSF	5
1.0431199	9.424333	3.0003412	List of automotive museums	UCLA	1
-2.7436988	11.84293	0.025092544	Sweet Betsy from Pike	UCSC	2
-3.8045514	11.063353	-1.0307847	Chris Pratt	UCSB	1
-4.0357933	9.996749	-0.020537287	Diem Brown	UCSC	1
-0.10940219	9.203381	-1.7289038	Deivamagal	UCSD	11
1.0496534	9.881128	1.122838	Talk:Morant Bay rebellion	UCLA	1
0.86662817	9.846605	3.745531	Naval Training Center San Diego	UCSD	1
-1.2957538	9.480597	-1.7080746	Gonçalo Abecasis	UCSD	1
1.2126216	11.432	1.8674521	Battle of Ilovaisk	UCLA	7
2.7687051	9.1095295	2.0922368	AMIA bombing	UCSD	1
-2.9030716	10.450751	-1.4569265	Friedrich Gulda	UCR	2
1.8012362	7.494329	0.9647538	Value-rational action	UCI	1
-2.834199	12.076048	0.13281596	Jessica	UCB	1
-0.16225226	9.290799	-2.4189947	Peshmerga	UCLA	1
0.43117	10.416905	3.5447438	Talk:Los Angeles County, California	UCSB	1
-0.21233916	8.613674	-1.5508006	Idmen	UCLA	1
0.14026329	6.902456	0.30931094	Beyond the Red Mirror	UCLA	1
-1.125374	8.78043	0.12767951	Luna (yacht)	UCLA	3
-1.3994884	9.374729	-2.197333	Debu Chaudhuri	UCB	1
0.76493293	7.373439	0.3525159	Talk:Contronym	UCLA	1
-2.6828516	10.02928	-2.1585302	Viatcheslav Mukhanov	UCD	1
-0.48697454	5.7302604	3.7748394	April	UCSB	3
-2.4908524	11.84339	0.034564525	Anne Gust Brown	UCLA	1
1.5568455	9.887948	1.560556	Languages of Jersey	UCLA	1
1.0156567	9.991605	2.2331903	Guernsey	UCB	4
0.45423684	8.2304735	-0.25526875	Head bobble	UCB	1
1.2065531	10.548888	5.165752	Paraclete High School	UCLA	1
0.67950183	9.244112	1.3435669	I Am (poem)	UCSC	1
-2.6652317	10.173307	-1.0724258	Bernhard Einstein	UCLA	1
-4.626433	10.9138975	0.114465885	Ben Williams (referee)	UCI	2
-2.7192256	11.101522	0.23499641	Jemele Hill	UCLA	1
-1.307542	9.052249	-2.3860545	Gayatri Chakravorty Spivak	UCSB	4
